multi_target_guides	single_mismatch_guides	pam_distal_single_mismatch_guides	pam_distal_double_mismatch_guides	guides_not_target_anywhere	guides_not_target_exon
sgIKBKG_1	sgDCUN1D1_4	NA	NA	NA	sgMAP4K4_2
sgIKBKG_2	sgDCUN1D3_1	NA	NA	NA	sgMAPK13_4
sgIL3RA_1	sgDCXR_3	NA	NA	NA	sgMAPK9_3
sgIL3RA_2	sgDDA1_4	NA	NA	NA	sgMAT1A_2
sgIL3RA_3	sgDDTL_3	NA	NA	NA	sgMCFD2_3
sgIL3RA_4	sgDDT_1	NA	NA	NA	sgMCRS1_4
sgIL9R_1	sgDDX10_1	NA	NA	NA	sgMDFIC_3
sgIL9R_2	sgDDX10_3	NA	NA	NA	sgMDGA1_3
sgIL9R_3	sgDDX11_1	NA	NA	NA	sgMDP1_1
sgIL9R_4	sgDDX11_2	NA	NA	NA	sgMDP1_2
sgISCA1_1	sgDDX11_4	NA	NA	NA	sgMDP1_3
sgISCA1_2	sgDDX18_2	NA	NA	NA	sgMDP1_4
sgISCA1_4	sgDDX18_3	NA	NA	NA	sgMED13L_1
sgKCNJ12_2	sgDDX18_4	NA	NA	NA	sgMED14OS_2
sgKCTD9_1	sgDDX19A_1	NA	NA	NA	sgMED14OS_3
sgKIAA1143_2	sgDDX19A_3	NA	NA	NA	sgMED14OS_4
sgKIR2DL3_2	sgDDX19B_3	NA	NA	NA	sgMED21_3
sgKIR2DL3_4	sgDDX39B_3	NA	NA	NA	sgMED24_3
sgKLRC1_3	sgDDX3X_3	NA	NA	NA	sgMED29_4
sgKRBOX4_3	sgDDX50_1	NA	NA	NA	sgMEF2A_4
sgKRT18_2	sgDDX6_1	NA	NA	NA	sgMEST_2
sgKRT18_3	sgDEF8_4	NA	NA	NA	sgMETRN_3
sgKRT18_4	sgDEFB108B_4	NA	NA	NA	sgMETTL1_1
sgKRT33B_4	sgDEFB114_1	NA	NA	NA	sgMFAP5_1
sgKRT6B_3	sgDEFB118_4	NA	NA	NA	sgMFRP_4
sgKRT6C_1	sgDEFB119_4	NA	NA	NA	sgMFSD11_2
sgKRT6C_3	sgDEFB128_1	NA	NA	NA	sgMFSD7_1
sgKRT81_4	sgDEFB131_2	NA	NA	NA	sgMGMT_2
sgKRT86_1	sgDEFB131_3	NA	NA	NA	sgMICALCL_1
sgKRT86_4	sgDEFB1_1	NA	NA	NA	sgMICALCL_2
sgKRTAP1-3_3	sgDEFB4B_1	NA	NA	NA	sgMICALCL_3
sgKRTAP1-3_4	sgDEFB4B_3	NA	NA	NA	sgMICALCL_4
sgKRTAP10-12_2	sgDEGS1_2	NA	NA	NA	sgMIR1-1HG_1
sgKRTAP10-12_4	sgDENR_3	NA	NA	NA	sgMIR1-1HG_2
sgKRTAP10-1_2	sgDENR_4	NA	NA	NA	sgMIR1-1HG_3
sgKRTAP10-1_3	sgDEPDC1_2	NA	NA	NA	sgMIR1-1HG_4
sgKRTAP10-2_3	sgDEPDC1_3	NA	NA	NA	sgMIR205HG_1
sgKRTAP10-3_3	sgDERL3_1	NA	NA	NA	sgMIR205HG_2
sgKRTAP10-4_4	sgDGCR6L_1	NA	NA	NA	sgMIR205HG_3
sgKRTAP10-6_1	sgDGCR6L_3	NA	NA	NA	sgMIR205HG_4
sgKRTAP10-6_3	sgDGCR6_1	NA	NA	NA	sgMLX_2
sgKRTAP19-3_1	sgDGCR6_2	NA	NA	NA	sgMMAB_2
sgKRTAP19-3_4	sgDGCR6_3	NA	NA	NA	sgMME_3
sgKRTAP19-8_3	sgDGKB_4	NA	NA	NA	sgMMP26_4
sgKRTAP2-1_1	sgDGKZ_2	NA	NA	NA	sgMMP8_2
sgKRTAP2-1_2	sgDHFRL1_1	NA	NA	NA	sgMON1A_2
sgKRTAP2-1_3	sgDHFRL1_2	NA	NA	NA	sgMON1A_4
sgKRTAP2-1_4	sgDHFRL1_4	NA	NA	NA	sgMPP3_1
sgKRTAP2-2_1	sgDHRS13_2	NA	NA	NA	sgMRI1_2
sgKRTAP2-2_2	sgDHRS2_4	NA	NA	NA	sgMROH5_1
sgKRTAP2-2_3	sgDHRS4L1_4	NA	NA	NA	sgMROH5_2
sgKRTAP2-2_4	sgDHRS4L2_2	NA	NA	NA	sgMROH5_3
sgKRTAP2-3_1	sgDHRS4L2_4	NA	NA	NA	sgMROH5_4
sgKRTAP2-3_2	sgDHRS4_2	NA	NA	NA	sgMRPL54_4
sgKRTAP2-3_3	sgDHX40_3	NA	NA	NA	sgMRPS14_3
sgKRTAP2-3_4	sgDHX40_4	NA	NA	NA	sgMRPS24_2
sgKRTAP2-4_1	sgDHX9_1	NA	NA	NA	sgMS4A12_3
sgKRTAP2-4_2	sgDHX9_2	NA	NA	NA	sgMS4A14_1
sgKRTAP2-4_3	sgDIRAS1_1	NA	NA	NA	sgMS4A14_2
sgKRTAP2-4_4	sgDIXDC1_1	NA	NA	NA	sgMS4A14_3
sgKRTAP21-1_1	sgDKK4_1	NA	NA	NA	sgMS4A14_4
sgKRTAP21-2_4	sgDKKL1_3	NA	NA	NA	sgMT1G_1
sgKRTAP3-3_2	sgDLEC1_4	NA	NA	NA	sgMTFR1_4
sgKRTAP4-11_2	sgDLEU7_2	NA	NA	NA	sgMTRF1L_1
sgKRTAP4-11_4	sgDLST_2	NA	NA	NA	sgMTRNR2L10_2
sgKRTAP4-2_1	sgDMBT1_1	NA	NA	NA	sgMTRNR2L2_3
sgKRTAP4-2_4	sgDMBT1_2	NA	NA	NA	sgMTRNR2L4_3
sgKRTAP4-3_1	sgDMBX1_3	NA	NA	NA	sgMTRNR2L5_1
sgKRTAP4-4_1	sgDMRTA2_3	NA	NA	NA	sgMTRNR2L5_2
sgKRTAP4-6_1	sgDNAAF2_3	NA	NA	NA	sgMTRNR2L5_3
sgKRTAP4-7_1	sgDNAJA1_1	NA	NA	NA	sgMTRNR2L6_2
sgKRTAP4-7_4	sgDNAJA1_2	NA	NA	NA	sgMTRNR2L7_2
sgKRTAP4-8_2	sgDNAJA1_3	NA	NA	NA	sgMTRNR2L7_3
sgKRTAP4-8_4	sgDNAJB1_1	NA	NA	NA	sgMTRNR2L7_4
sgKRTAP4-9_2	sgDNAJB1_2	NA	NA	NA	sgMTRNR2L8_2
sgKRTAP5-10_1	sgDNAJB1_3	NA	NA	NA	sgMTRNR2L9_1
sgKRTAP5-1_2	sgDNAJB1_4	NA	NA	NA	sgMTRNR2L9_2
sgKRTAP5-5_1	sgDNAJB3_4	NA	NA	NA	sgMTUS1_3
sgKRTAP5-5_3	sgDNAJC17_4	NA	NA	NA	sgMTX2_1
sgKRTAP5-6_2	sgDNAJC19_3	NA	NA	NA	sgMUL1_4
sgKRTAP5-7_1	sgDNAJC24_4	NA	NA	NA	sgMYO6_1
sgKRTAP5-7_2	sgDNAJC30_3	NA	NA	NA	sgNAA20_3
sgKRTAP5-7_3	sgDNAJC6_4	NA	NA	NA	sgNAA38_2
sgKRTAP5-8_1	sgDNAJC7_3	NA	NA	NA	sgNACA2_1
sgKRTAP6-3_4	sgDNAJC8_4	NA	NA	NA	sgNACA2_2
sgKRTAP9-2_2	sgDNAJC9_1	NA	NA	NA	sgNAP1L4_4
sgKRTAP9-2_3	sgDNAJC9_3	NA	NA	NA	sgNAPA_4
sgKRTAP9-4_1	sgDNAJC9_4	NA	NA	NA	sgNARFL_2
sgKRTAP9-4_2	sgDNASE1_2	NA	NA	NA	sgNARR_1
sgKRTAP9-7_1	sgDNASE1_4	NA	NA	NA	sgNARR_2
sgKRTAP9-7_2	sgDND1_2	NA	NA	NA	sgNARR_3
sgKRTAP9-7_3	sgDNMBP_4	NA	NA	NA	sgNARR_4
sgKRTAP9-8_1	sgDNTT_1	NA	NA	NA	sgNAT6_2
sgKRTAP9-8_2	sgDNTT_3	NA	NA	NA	sgNAT8B_1
sgLCE1A_1	sgDOC2B_1	NA	NA	NA	sgNAT8B_2
sgLCE1A_2	sgDOCK11_1	NA	NA	NA	sgNAT8B_4
sgLCE1A_4	sgDOCK11_2	NA	NA	NA	sgNBPF7_1
sgLCE1C_2	sgDOK1_1	NA	NA	NA	sgNBPF7_3
sgLCE1C_3	sgDOK1_2	NA	NA	NA	sgNBPF7_4
sgLCE1D_1	sgDOK1_3	NA	NA	NA	sgNCF1_1
sgLCE1D_2	sgDPCD_4	NA	NA	NA	sgNCF4_1
sgLCE1E_2	sgDPCR1_2	NA	NA	NA	sgNDUFA4_2
sgLCE1E_3	sgDPEP3_2	NA	NA	NA	sgNDUFB1_2
sgLCE1F_1	sgDPH3P1_1	NA	NA	NA	sgNDUFB1_3
sgLCE2A_1	sgDPH3P1_4	NA	NA	NA	sgNDUFB7_3
sgLCE2A_2	sgDPH3_1	NA	NA	NA	sgNDUFC2_2
sgLCE2C_1	sgDPH3_2	NA	NA	NA	sgNDUFC2_4
sgLCE2C_2	sgDPH3_3	NA	NA	NA	sgNDUFC2-KCTD14_4
sgLCE2C_3	sgDPP3_1	NA	NA	NA	sgNDUFS2_2
sgLCE2D_3	sgDPP3_2	NA	NA	NA	sgNDUFS2_3
sgLCE2D_4	sgDPP3_4	NA	NA	NA	sgNEBL_1
sgLCE3D_1	sgDPP9_1	NA	NA	NA	sgNEBL_2
sgLCE3D_3	sgDPPA3_2	NA	NA	NA	sgNEBL_4
sgLCE3E_2	sgDPPA3_4	NA	NA	NA	sgNECAB2_4
sgLCE3E_3	sgDPPA4_1	NA	NA	NA	sgNECAP1_2
sgLCE3E_4	sgDPPA5_3	NA	NA	NA	sgNECAP2_1
sgLCN1_1	sgDPPA5_4	NA	NA	NA	sgNEDD8-MDP1_1
sgLEFTY1_4	sgDPRX_3	NA	NA	NA	sgNEDD8-MDP1_3
sgLEFTY2_2	sgDPRX_4	NA	NA	NA	sgNEDD8-MDP1_4
sgLGALS7B_2	sgDPY19L1_1	NA	NA	NA	sgNEFH_1
sgLGALS7B_3	sgDPY19L1_2	NA	NA	NA	sgNEIL1_4
sgLGALS7B_4	sgDPY19L1_3	NA	NA	NA	sgNEK10_4
sgLGALS7_1	sgDPY19L2_1	NA	NA	NA	sgNEK3_1
sgLGALS7_3	sgDPY19L2_4	NA	NA	NA	sgNEK3_2
sgLGALS7_4	sgDPY19L4_2	NA	NA	NA	sgNEK3_3
sgLGALS9B_1	sgDR1_3	NA	NA	NA	sgNEK3_4
sgLGALS9B_2	sgDRD5_3	NA	NA	NA	sgNELFA_2
sgLGALS9B_4	sgDRG1_2	NA	NA	NA	sgNELL1_3
sgLGALS9C_1	sgDRG1_4	NA	NA	NA	sgNFASC_2
sgLGALS9C_3	sgDRICH1_3	NA	NA	NA	sgNFE4_2
sgLGALS9C_4	sgDSC3_2	NA	NA	NA	sgNFE4_3
sgLGALS9_4	sgDSCR4_1	NA	NA	NA	sgNFE4_4
sgLILRB3_2	sgDSCR4_4	NA	NA	NA	sgNFKBIE_2
sgLILRB3_4	sgDSE_1	NA	NA	NA	sgNFKBIE_3
sgLIMS1_3	sgDSE_2	NA	NA	NA	sgNGDN_1
sgLIMS1_4	sgDSE_3	NA	NA	NA	sgNHP2_1
sgLIMS3L_1	sgDSTN_3	NA	NA	NA	sgNIPAL3_1
sgLIMS3L_2	sgDTD1_4	NA	NA	NA	sgNKX1-2_3
sgLIMS3L_3	sgDTD2_3	NA	NA	NA	sgNKX6-1_1
sgLIMS3L_4	sgDTWD1_2	NA	NA	NA	sgNKX6-3_2
sgLIMS3_1	sgDTX2_1	NA	NA	NA	sgNKX6-3_3
sgLIMS3_2	sgDTX2_3	NA	NA	NA	sgNKX6-3_4
sgLIMS3_3	sgDTX2_4	NA	NA	NA	sgNLE1_1
sgLIMS3_4	sgDUOXA2_2	NA	NA	NA	sgNLRP4_4
sgLLPH_1	sgDUSP14_2	NA	NA	NA	sgNMB_3
sgLLPH_2	sgDUSP15_1	NA	NA	NA	sgNOBOX_1
sgLLPH_3	sgDUSP16_2	NA	NA	NA	sgNOBOX_2
sgLLPH_4	sgDUSP21_2	NA	NA	NA	sgNOBOX_3
sgLOC100129083_1	sgDUSP3_4	NA	NA	NA	sgNOP16_1
sgLOC100129083_3	sgDUSP5_1	NA	NA	NA	sgNOXA1_1
sgLOC100129216_2	sgDUSP6_2	NA	NA	NA	sgNPAS3_3
sgLOC100129216_3	sgDUSP8_3	NA	NA	NA	sgNPDC1_2
sgLOC100129697_1	sgDUSP8_4	NA	NA	NA	sgNPY_3
sgLOC100129697_4	sgDUT_1	NA	NA	NA	sgNRBP1_4
sgLOC100133267_1	sgDUXA_1	NA	NA	NA	sgNRD1_3
sgLOC100133267_2	sgDUXA_2	NA	NA	NA	sgNREP_1
sgLOC100133267_3	sgDUXA_4	NA	NA	NA	sgNRXN1_3
sgLOC100133267_4	sgDXO_2	NA	NA	NA	sgNRXN3_4
sgLOC100144595_3	sgDYNAP_1	NA	NA	NA	sgNSG1_2
sgLOC100144595_4	sgDYNAP_3	NA	NA	NA	sgNT5C1B_3
sgLOC100289561_1	sgDYNC1I2_1	NA	NA	NA	sgNT5DC2_1
sgLOC100289561_2	sgDYNC1I2_3	NA	NA	NA	sgNT5DC2_3
sgLOC100289561_3	sgDYNLL1_3	NA	NA	NA	sgOCLM_1
sgLOC100289561_4	sgDYNLL1_4	NA	NA	NA	sgOCLM_2
sgLOC100507462_2	sgDYNLRB1_1	NA	NA	NA	sgOCLM_3
sgLOC100507462_3	sgDYNLRB1_2	NA	NA	NA	sgOCLM_4
sgLOC100507462_4	sgDYNLRB1_4	NA	NA	NA	sgODF2L_1
sgLOC101060321_1	sgDYNLT1_1	NA	NA	NA	sgODF2L_4
sgLOC101060321_2	sgDYNLT1_4	NA	NA	NA	sgOGFOD3_4
sgLOC101060321_3	sgDYNLT3_2	NA	NA	NA	sgOR10C1_4
sgLOC101060321_4	sgDYNLT3_3	NA	NA	NA	sgOR10J3_1
sgLOC101060389_1	sgDYRK1B_4	NA	NA	NA	sgOR10J3_2
sgLOC101060389_2	sgDZANK1_1	NA	NA	NA	sgOR10J3_4
sgLOC101060389_3	sgE2F3_3	NA	NA	NA	sgOR11A1_3
sgLOC101060389_4	sgE2F6_4	NA	NA	NA	sgOR11G2_1
sgLOC101928093_4	sgEBLN1_1	NA	NA	NA	sgOR11G2_3
sgLOC101929983_1	sgEBNA1BP2_2	NA	NA	NA	sgOR13C3_4
sgLOC101929983_4	sgEBPL_1	NA	NA	NA	sgOR13D1_4
sgLOC102723859_3	sgECEL1_3	NA	NA	NA	sgOR1B1_1
sgLOC102723859_4	sgECHDC3_1	NA	NA	NA	sgOR1B1_2
sgLOC102724862_1	sgECHDC3_3	NA	NA	NA	sgOR1B1_3
sgLOC102724862_2	sgECI2_1	NA	NA	NA	sgOR1B1_4
sgLOC102724862_4	sgEDDM3A_3	NA	NA	NA	sgOR1E2_2
sgLOC158434_3	sgEED_2	NA	NA	NA	sgOR2A1_3
sgLOC339862_1	sgEED_4	NA	NA	NA	sgOR2T1_1
sgLOC388436_1	sgEEF1A1_1	NA	NA	NA	sgOR2T12_4
sgLOC388436_2	sgEEF1B2_1	NA	NA	NA	sgOR2T3_4
sgLOC388436_3	sgEEF1D_2	NA	NA	NA	sgOR2T4_1
sgLOC388436_4	sgEEF1D_4	NA	NA	NA	sgOR2T4_2
sgLOC391003_4	sgEEF1G_1	NA	NA	NA	sgOR2T4_3
sgLOC400736_3	sgEEF1G_4	NA	NA	NA	sgOR2T4_4
sgLOC441155_1	sgEEF2KMT_2	NA	NA	NA	sgOR2T8_4
sgLOC441155_2	sgEEF2KMT_3	NA	NA	NA	sgOR2W5_1
sgLOC441155_3	sgEEF2KMT_4	NA	NA	NA	sgOR2W5_2
sgLOC441155_4	sgEFCAB14_1	NA	NA	NA	sgOR2W5_3
sgLOC643802_3	sgEFCAB14_4	NA	NA	NA	sgOR2W5_4
sgLOC643802_4	sgEFCAB5_4	NA	NA	NA	sgOR4A15_1
sgLOC645382_1	sgEFCAB7_4	NA	NA	NA	sgOR4K17_3
sgLOC645382_2	sgEFTUD1_4	NA	NA	NA	sgOR4X1_3
sgLOC645382_3	sgEHD1_4	NA	NA	NA	sgOR51A2_2
sgLOC645382_4	sgEI24_1	NA	NA	NA	sgOR51I2_1
sgLOC650293_2	sgEI24_4	NA	NA	NA	sgOR51I2_2
sgLOC79999_1	sgEIF1AX_2	NA	NA	NA	sgOR51I2_3
sgLOC79999_2	sgEIF1AY_3	NA	NA	NA	sgOR51I2_4
sgLOC79999_3	sgEIF1B_3	NA	NA	NA	sgOR51T1_3
sgLOC79999_4	sgEIF2S3_1	NA	NA	NA	sgOR52B4_1
sgLPA_3	sgEIF3E_1	NA	NA	NA	sgOR52B4_2
sgLPA_4	sgEIF3E_2	NA	NA	NA	sgOR52B4_3
sgLRRC37A2_3	sgEIF3E_3	NA	NA	NA	sgOR52B4_4
sgLRRC37A2_4	sgEIF3E_4	NA	NA	NA	sgOR56A4_1
sgLRRC37A3_1	sgEIF3F_1	NA	NA	NA	sgOR56A4_2
sgLRRC37A3_2	sgEIF3F_2	NA	NA	NA	sgOR5AU1_2
sgLRRC37A3_4	sgEIF3I_4	NA	NA	NA	sgOR6C74_2
sgLRRC37A_1	sgEIF3J_4	NA	NA	NA	sgOR6C74_4
sgLRRC37A_3	sgEIF3K_3	NA	NA	NA	sgOR6C76_1
sgLRRC37A_4	sgEIF3L_3	NA	NA	NA	sgOR6C76_2
sgLRRC7_1	sgEIF4A1_2	NA	NA	NA	sgOR6C76_3
sgLSM12_1	sgEIF4A1_3	NA	NA	NA	sgOR6C76_4
sgLSM12_4	sgEIF4EBP2_1	NA	NA	NA	sgOR7G2_3
sgLSM3_1	sgEIF4EBP2_2	NA	NA	NA	sgOR8G2_1
sgLYPLA1_1	sgEIF4ENIF1_3	NA	NA	NA	sgOR8G2_2
sgLYPLA2_3	sgEIF4E_2	NA	NA	NA	sgOR8G5_3
sgLYRM2_4	sgEIF4E_4	NA	NA	NA	sgOR8J3_1
sgLYRM5_2	sgEIF4H_1	NA	NA	NA	sgOR8S1_4
sgLYZL1_3	sgEIF4H_4	NA	NA	NA	sgOR9K2_4
sgLYZL2_2	sgEIF5A_1	NA	NA	NA	sgORM2_3
sgLYZL2_3	sgEIF5_2	NA	NA	NA	sgOTUD6B_3
sgMAGEA2B_1	sgEIF5_3	NA	NA	NA	sgP2RX1_2
sgMAGEA2B_2	sgELF2_3	NA	NA	NA	sgP2RX5_1
sgMAGEA2B_3	sgELK1_2	NA	NA	NA	sgP2RX5_2
sgMAGEA2B_4	sgELK1_3	NA	NA	NA	sgP2RX5_3
sgMAGEA2_1	sgELL2_4	NA	NA	NA	sgPABPC4L_3
sgMAGEA2_2	sgELL_2	NA	NA	NA	sgPABPC4L_4
sgMAGEA2_3	sgELOF1_3	NA	NA	NA	sgPADI3_1
sgMAGEA2_4	sgEMB_2	NA	NA	NA	sgPAFAH1B2_2
sgMAGEA3_2	sgEMB_4	NA	NA	NA	sgPAGE5_2
sgMAGEA3_3	sgEMC1_3	NA	NA	NA	sgPAGE5_4
sgMAGEA6_2	sgENC1_4	NA	NA	NA	sgPALM2_1
sgMAGEA6_4	sgENDOD1_2	NA	NA	NA	sgPALM2_2
sgMAGEA9B_1	sgENDOU_2	NA	NA	NA	sgPALM2_3
sgMAGEA9B_2	sgENGASE_4	NA	NA	NA	sgPALM2_4
sgMAGEA9B_3	sgENOPH1_2	NA	NA	NA	sgPANK2_1
sgMAGEA9B_4	sgENPEP_1	NA	NA	NA	sgPANK2_3
sgMAGEA9_1	sgENSA_4	NA	NA	NA	sgPANO1_1
sgMAGEA9_2	sgENTHD1_2	NA	NA	NA	sgPANO1_2
sgMAGEA9_3	sgENTPD1_4	NA	NA	NA	sgPANO1_3
sgMAGEA9_4	sgENTPD3_3	NA	NA	NA	sgPANO1_4
sgMAGEB6_4	sgENY2_1	NA	NA	NA	sgPAPSS2_3
sgMAGEC1_4	sgENY2_3	NA	NA	NA	sgPARD3B_3
sgMAGED4B_1	sgEPDR1_4	NA	NA	NA	sgPARN_1
sgMAGED4B_2	sgEPGN_4	NA	NA	NA	sgPAX4_2
sgMAGED4B_3	sgEPHA7_4	NA	NA	NA	sgPCIF1_4
sgMAGED4B_4	sgEPHB4_4	NA	NA	NA	sgPCMT1_1
sgMAGED4_1	sgEPHX2_4	NA	NA	NA	sgPCYOX1_4
sgMAGED4_2	sgEPN2_2	NA	NA	NA	sgPDE1C_4
sgMAGED4_3	sgEPPIN-WFDC6_4	NA	NA	NA	sgPDE4B_2
sgMAGED4_4	sgEPS8L2_1	NA	NA	NA	sgPDE4D_2
sgMAGOHB_3	sgERAP1_4	NA	NA	NA	sgPDE9A_4
sgMALL_1	sgERBB3_2	NA	NA	NA	sgPDGFA_3
sgMALL_2	sgERCC6-PGBD3_2	NA	NA	NA	sgPDLIM1_3
sgMAP1LC3B2_2	sgERH_2	NA	NA	NA	sgPDPN_1
sgMAP1LC3B2_3	sgERH_3	NA	NA	NA	sgPDPN_3
sgMAP1LC3B2_4	sgERH_4	NA	NA	NA	sgPDYN_2
sgMAP1LC3B_3	sgERICH2_1	NA	NA	NA	sgPEBP1_3
sgMAP2K3_1	sgERICH5_2	NA	NA	NA	sgPES1_3
sgMAP2K3_2	sgERICH6_2	NA	NA	NA	sgPEX14_2
sgMAP2K3_3	sgERV3-1_2	NA	NA	NA	sgPEX5L_4
sgMAPK1IP1L_2	sgERV3-1_4	NA	NA	NA	sgPF4_3
sgMAPK6_2	sgERVV-1_1	NA	NA	NA	sgPFN2_4
sgMBD3L2_1	sgERVV-2_1	NA	NA	NA	sgPGPEP1L_1
sgMBD3L2_2	sgERVW-1_1	NA	NA	NA	sgPGPEP1L_2
sgMBD3L2_3	sgERVW-1_2	NA	NA	NA	sgPGPEP1L_3
sgMBD3L2_4	sgERVW-1_3	NA	NA	NA	sgPGPEP1L_4
sgMBD3L3_1	sgERVW-1_4	NA	NA	NA	sgPHB_3
sgMBD3L3_2	sgESCO1_1	NA	NA	NA	sgPHF7_2
sgMBD3L3_3	sgESF1_4	NA	NA	NA	sgPHGR1_2
sgMBD3L4_1	sgESPNL_3	NA	NA	NA	sgPHKG2_3
sgMBD3L4_2	sgESPN_1	NA	NA	NA	sgPHYHD1_2
sgMBD3L4_3	sgESPN_2	NA	NA	NA	sgPHYHD1_3
sgMBD3L4_4	sgESPN_3	NA	NA	NA	sgPIAS3_1
sgMBD3L5_1	sgESR1_2	NA	NA	NA	sgPIF1_3
sgMBD3L5_2	sgESRRA_1	NA	NA	NA	sgPIH1D3_3
sgMBD3L5_4	sgESRRA_2	NA	NA	NA	sgPIK3C2G_2
sgMEMO1_4	sgESRRA_4	NA	NA	NA	sgPIM1_2
sgMETTL2A_1	sgETF1_2	NA	NA	NA	sgPIN1_3
sgMETTL2A_2	sgETF1_3	NA	NA	NA	sgPIN4_3
sgMETTL2B_1	sgETV1_1	NA	NA	NA	sgPINLYP_3
sgMETTL2B_2	sgEVPLL_3	NA	NA	NA	sgPIR_3
sgMETTL2B_3	sgEWSR1_2	NA	NA	NA	sgPISD_1
sgMETTL2B_4	sgEWSR1_3	NA	NA	NA	sgPKD1L2_1
sgMMP23B_1	sgEXOC5_3	NA	NA	NA	sgPKD1L2_2
sgMMP23B_3	sgEXOSC3_2	NA	NA	NA	sgPKD1L2_3
sgMMP23B_4	sgEXOSC7_4	NA	NA	NA	sgPLA2G10_1
sgMOBP_1	sgEXOSC8_3	NA	NA	NA	sgPLA2G12A_3
sgMORF4L1_1	sgEXT1_1	NA	NA	NA	sgPLA2G2A_1
sgMPHOSPH10_4	sgEYA3_4	NA	NA	NA	sgPLA2G2E_3
sgMPPED1_2	sgEZH1_4	NA	NA	NA	sgPLA2G2F_3
sgMRGPRX1_1	sgEZR_1	NA	NA	NA	sgPLA2G4E_1
sgMRGPRX1_2	sgF13A1_1	NA	NA	NA	sgPLAC4_2
sgMRGPRX1_3	sgF5_4	NA	NA	NA	sgPLAC4_3
sgMRGPRX1_4	sgF7_4	NA	NA	NA	sgPLAC4_4
sgMRPL45_4	sgF9_2	NA	NA	NA	sgPLEKHD1_2
sgMRPS17_2	sgFABP7_2	NA	NA	NA	sgPLIN1_2
sgMRPS18A_2	sgFABP9_2	NA	NA	NA	sgPLXNB3_3
sgMRPS36_3	sgFADS2_3	NA	NA	NA	sgPMAIP1_4
sgMSANTD3_2	sgFAHD2A_2	NA	NA	NA	sgPMP22_2
sgMST1L_4	sgFAHD2A_3	NA	NA	NA	sgPOLA2_3
sgMSTO1_2	sgFAHD2A_4	NA	NA	NA	sgPOTEE_2
sgMSTO1_3	sgFAHD2B_1	NA	NA	NA	sgPPFIA2_4
sgMT1A_2	sgFAHD2B_3	NA	NA	NA	sgPPM1D_2
sgMT1E_4	sgFAHD2B_4	NA	NA	NA	sgPPP1R10_2
sgMT1F_2	sgFAM104B_1	NA	NA	NA	sgPPP1R12C_4
sgMT1HL1_1	sgFAM104B_2	NA	NA	NA	sgPPP2R5C_1
sgMT1HL1_4	sgFAM104B_3	NA	NA	NA	sgPPP2R5D_1
sgMT1H_2	sgFAM114A2_3	NA	NA	NA	sgPPP4C_1
sgMT1M_1	sgFAM118A_2	NA	NA	NA	sgPPP4C_4
sgMT1M_2	sgFAM120B_2	NA	NA	NA	sgPPP5D1_2
sgMT1X_1	sgFAM120B_3	NA	NA	NA	sgPPP5D1_3
sgMT1X_2	sgFAM127A_2	NA	NA	NA	sgPPP5D1_4
sgMT2A_4	sgFAM127A_4	NA	NA	NA	sgPQLC2L_1
sgMTRNR2L2_1	sgFAM127B_1	NA	NA	NA	sgPQLC2L_2
sgMTRNR2L2_2	sgFAM127B_2	NA	NA	NA	sgPQLC2L_3
sgMTRNR2L2_4	sgFAM127B_3	NA	NA	NA	sgPQLC2L_4
sgMTRNR2L3_2	sgFAM127B_4	NA	NA	NA	sgPRAC2_1
sgMTRNR2L4_1	sgFAM127C_1	NA	NA	NA	sgPRAC2_2
sgMTRNR2L4_2	sgFAM127C_3	NA	NA	NA	sgPRAC2_3
sgMTRNR2L4_4	sgFAM127C_4	NA	NA	NA	sgPRAP1_4
sgMTRNR2L6_3	sgFAM131A_4	NA	NA	NA	sgPRDM15_2
sgMTRNR2L8_1	sgFAM131C_3	NA	NA	NA	sgPRDM8_3
sgMUC12_1	sgFAM133A_3	NA	NA	NA	sgPRDM9_1
sgMUC12_2	sgFAM133A_4	NA	NA	NA	sgPRDM9_2
sgMUC12_3	sgFAM133B_2	NA	NA	NA	sgPRDM9_3
sgMUC12_4	sgFAM135B_4	NA	NA	NA	sgPREPL_3
sgMUC13_3	sgFAM136A_1	NA	NA	NA	sgPRICKLE2_2
sgMUC17_1	sgFAM136A_3	NA	NA	NA	sgPRIMA1_3
sgMUC17_2	sgFAM13A_2	NA	NA	NA	sgPRKG1_3
sgMUC17_4	sgFAM149A_2	NA	NA	NA	sgPRMT9_2
sgMUC20_1	sgFAM149B1_4	NA	NA	NA	sgPROC_3
sgMUC20_2	sgFAM150B_2	NA	NA	NA	sgPROCR_2
sgMUC20_3	sgFAM151A_1	NA	NA	NA	sgPROKR1_4
sgMUC20_4	sgFAM151A_3	NA	NA	NA	sgPRORY_2
sgMUC4_1	sgFAM153A_2	NA	NA	NA	sgPRORY_3
sgMUC5AC_1	sgFAM153A_4	NA	NA	NA	sgPRORY_4
sgMXRA7_1	sgFAM157A_1	NA	NA	NA	sgPRPF19_4
sgMXRA7_2	sgFAM157B_2	NA	NA	NA	sgPRPF31_4
sgMXRA7_3	sgFAM159A_3	NA	NA	NA	sgPRR18_3
sgMXRA7_4	sgFAM159B_2	NA	NA	NA	sgPRR25_1
sgMYL12A_1	sgFAM160A2_2	NA	NA	NA	sgPRR25_2
sgMYL12B_1	sgFAM169B_4	NA	NA	NA	sgPRR25_3
