multi_target_guides	single_mismatch_guides	pam_distal_single_mismatch_guides	pam_distal_double_mismatch_guides	guides_not_target_anywhere	guides_not_target_exon
sgFAM25C_4	sgCYP4F3_3	NA	NA	NA	NA
sgFAM25G_1	sgCYP51A1_4	NA	NA	NA	NA
sgFAM25G_2	sgCYP8B1_4	NA	NA	NA	NA
sgFAM25G_3	sgCYR61_4	NA	NA	NA	NA
sgFAM25G_4	sgCYS1_4	NA	NA	NA	NA
sgFAM35A_2	sgCYSRT1_2	NA	NA	NA	NA
sgFAM35A_3	sgDAGLB_4	NA	NA	NA	NA
sgFAM35A_4	sgDAND5_3	NA	NA	NA	NA
sgFAM3C_2	sgDAP3_2	NA	NA	NA	NA
sgFAM45A_1	sgDAP3_4	NA	NA	NA	NA
sgFAM45A_2	sgDAP_3	NA	NA	NA	NA
sgFAM45A_3	sgDARS_2	NA	NA	NA	NA
sgFAM45A_4	sgDAZAP2_1	NA	NA	NA	NA
sgFAM60A_1	sgDAZAP2_3	NA	NA	NA	NA
sgFAM60A_2	sgDBN1_1	NA	NA	NA	NA
sgFAM60A_4	sgDCAF13_2	NA	NA	NA	NA
sgFAM64A_2	sgDCAF15_2	NA	NA	NA	NA
sgFAM76A_1	sgDCAF16_2	NA	NA	NA	NA
sgFAM86A_1	sgDCAF4_1	NA	NA	NA	NA
sgFAM86A_2	sgDCAF4_3	NA	NA	NA	NA
sgFAM86A_3	sgDCAF6_1	NA	NA	NA	NA
sgFAM86A_4	sgDCAF6_2	NA	NA	NA	NA
sgFAM86A_5	sgDCDC1_3	NA	NA	NA	NA
sgFAM86A_7	sgDCDC2_2	NA	NA	NA	NA
sgFAM86A_8	sgDCLRE1C_2	NA	NA	NA	NA
sgFAM86A_9	sgDCP2_4	NA	NA	NA	NA
sgFAM86B1_1	sgDCUN1D1_1	NA	NA	NA	NA
sgFAM86B1_2	sgDCUN1D1_2	NA	NA	NA	NA
sgFAM86B1_3	sgDCUN1D1_4	NA	NA	NA	NA
sgFAM86B1_4	sgDCUN1D3_1	NA	NA	NA	NA
sgFAM86B2_1	sgDCUN1D3_3	NA	NA	NA	NA
sgFAM86B2_2	sgDDA1_2	NA	NA	NA	NA
sgFAM86B2_3	sgDDA1_3	NA	NA	NA	NA
sgFAM86B2_4	sgDDAH1_3	NA	NA	NA	NA
sgFAM86B2_5	sgDDB1_3	NA	NA	NA	NA
sgFAM86B2_6	sgDDB2_2	NA	NA	NA	NA
sgFAM86B2_7	sgDDHD2_1	NA	NA	NA	NA
sgFAM86B2_8	sgDDIT3_3	NA	NA	NA	NA
sgFAM90A1_1	sgDDIT4_2	NA	NA	NA	NA
sgFAM90A1_4	sgDDN_4	NA	NA	NA	NA
sgFAM91A1_2	sgDDTL_4	NA	NA	NA	NA
sgFAM91A1_3	sgDDT_4	NA	NA	NA	NA
sgFAM92A1_1	sgDDX10_4	NA	NA	NA	NA
sgFAM92A1_3	sgDDX11_2	NA	NA	NA	NA
sgFAM92A1_4	sgDDX11_4	NA	NA	NA	NA
sgFANCD2_1	sgDDX18_2	NA	NA	NA	NA
sgFANCD2_4	sgDDX19A_3	NA	NA	NA	NA
sgFAU_2	sgDDX19B_2	NA	NA	NA	NA
sgFAU_3	sgDDX23_1	NA	NA	NA	NA
sgFBLIM1_3	sgDDX23_3	NA	NA	NA	NA
sgFBXO36_2	sgDDX24_1	NA	NA	NA	NA
sgFBXO7_2	sgDDX24_4	NA	NA	NA	NA
sgFBXW4_1	sgDDX27_1	NA	NA	NA	NA
sgFCF1_1	sgDDX39A_1	NA	NA	NA	NA
sgFCF1_2	sgDDX50_1	NA	NA	NA	NA
sgFCF1_3	sgDDX50_4	NA	NA	NA	NA
sgFCF1_4	sgDDX52_3	NA	NA	NA	NA
sgFCGR1A_1	sgDDX59_3	NA	NA	NA	NA
sgFCGR1A_2	sgDDX6_1	NA	NA	NA	NA
sgFCGR1A_3	sgDDX6_3	NA	NA	NA	NA
sgFCGR1A_4	sgDEDD2_2	NA	NA	NA	NA
sgFCGR1A_5	sgDEF8_3	NA	NA	NA	NA
sgFCGR1A_6	sgDEFA5_1	NA	NA	NA	NA
sgFCGR1A_7	sgDEFB108B_3	NA	NA	NA	NA
sgFCGR1A_8	sgDEFB115_4	NA	NA	NA	NA
sgFCGR2B_1	sgDEFB118_1	NA	NA	NA	NA
sgFCGR2B_2	sgDEFB128_1	NA	NA	NA	NA
sgFCGR2B_3	sgDEFB136_1	NA	NA	NA	NA
sgFCGR3A_1	sgDEFB4B_2	NA	NA	NA	NA
sgFCGR3A_2	sgDEGS1_3	NA	NA	NA	NA
sgFCGR3A_3	sgDENND1C_3	NA	NA	NA	NA
sgFCGR3A_4	sgDENND2A_4	NA	NA	NA	NA
sgFCGR3B_2	sgDENND2D_4	NA	NA	NA	NA
sgFCRL5_1	sgDENND5B_4	NA	NA	NA	NA
sgFDPS_3	sgDENND6A_4	NA	NA	NA	NA
sgFECH_2	sgDENND6B_2	NA	NA	NA	NA
sgFEM1A_1	sgDERL2_3	NA	NA	NA	NA
sgFEM1A_2	sgDERL3_1	NA	NA	NA	NA
sgFEM1A_4	sgDESI1_1	NA	NA	NA	NA
sgFEN1_2	sgDFNB31_1	NA	NA	NA	NA
sgFFAR3_1	sgDFNB59_1	NA	NA	NA	NA
sgFFAR3_2	sgDGAT1_4	NA	NA	NA	NA
sgFFAR3_3	sgDGCR6L_1	NA	NA	NA	NA
sgFFAR3_4	sgDGCR6L_2	NA	NA	NA	NA
sgFGD5_2	sgDGCR6L_3	NA	NA	NA	NA
sgFGF10_3	sgDGCR6_2	NA	NA	NA	NA
sgFGFR1OP2_2	sgDGCR6_3	NA	NA	NA	NA
sgFIBIN_1	sgDGKB_4	NA	NA	NA	NA
sgFKBP1A_3	sgDGKE_4	NA	NA	NA	NA
sgFKBP1A_4	sgDGKH_1	NA	NA	NA	NA
sgFKBP6_1	sgDGKI_2	NA	NA	NA	NA
sgFKBP6_2	sgDHFRL1_1	NA	NA	NA	NA
sgFKBP6_3	sgDHFRL1_3	NA	NA	NA	NA
sgFKBP6_4	sgDHFRL1_4	NA	NA	NA	NA
sgFKBP8_3	sgDHRS13_3	NA	NA	NA	NA
sgFKBP9_2	sgDHRS2_2	NA	NA	NA	NA
sgFKBP9_3	sgDHRS4_1	NA	NA	NA	NA
sgFKBP9_4	sgDHRS4_3	NA	NA	NA	NA
sgFLNB_1	sgDHTKD1_1	NA	NA	NA	NA
sgFN3K_2	sgDHX16_4	NA	NA	NA	NA
sgFNTA_2	sgDHX36_3	NA	NA	NA	NA
sgFOLH1_1	sgDHX37_2	NA	NA	NA	NA
sgFOLH1_2	sgDHX40_1	NA	NA	NA	NA
sgFOLH1_3	sgDKKL1_2	NA	NA	NA	NA
sgFOLR2_2	sgDLEC1_4	NA	NA	NA	NA
sgFOLR2_4	sgDLG1_3	NA	NA	NA	NA
sgFOXD2_4	sgDLG1_4	NA	NA	NA	NA
sgFOXD3_5	sgDLGAP5_2	NA	NA	NA	NA
sgFOXD4L1_1	sgDLK2_4	NA	NA	NA	NA
sgFOXD4L1_3	sgDLST_2	NA	NA	NA	NA
sgFOXD4L1_4	sgDMBT1_1	NA	NA	NA	NA
sgFOXD4L3_1	sgDMBT1_4	NA	NA	NA	NA
sgFOXD4L3_2	sgDMP1_2	NA	NA	NA	NA
sgFOXD4L3_3	sgDMRTA2_2	NA	NA	NA	NA
sgFOXD4L3_4	sgDMRTA2_4	NA	NA	NA	NA
sgFOXD4L4_2	sgDMXL2_4	NA	NA	NA	NA
sgFOXD4L4_3	sgDNAH14_2	NA	NA	NA	NA
sgFOXD4L4_4	sgDNAJA1_1	NA	NA	NA	NA
sgFOXD4L5_1	sgDNAJA1_2	NA	NA	NA	NA
sgFOXD4L5_3	sgDNAJB14_4	NA	NA	NA	NA
sgFOXD4L5_4	sgDNAJB1_2	NA	NA	NA	NA
sgFOXD4L6_1	sgDNAJB1_3	NA	NA	NA	NA
sgFOXD4L6_2	sgDNAJB7_4	NA	NA	NA	NA
sgFOXD4L6_3	sgDNAJC17_1	NA	NA	NA	NA
sgFOXD4L6_4	sgDNAJC17_2	NA	NA	NA	NA
sgFOXD4_3	sgDNAJC17_3	NA	NA	NA	NA
sgFOXD4_6	sgDNAJC18_3	NA	NA	NA	NA
sgFOXD4_7	sgDNAJC22_1	NA	NA	NA	NA
sgFOXN3_4	sgDNAJC22_4	NA	NA	NA	NA
sgFOXO1_1	sgDNAJC5_3	NA	NA	NA	NA
sgFOXO3_2	sgDNAJC7_1	NA	NA	NA	NA
sgFOXO3_3	sgDNAJC7_2	NA	NA	NA	NA
sgFOXO3_4	sgDNAJC9_1	NA	NA	NA	NA
sgFRG1_3	sgDNAL1_1	NA	NA	NA	NA
sgFRG2B_2	sgDNASE1L3_2	NA	NA	NA	NA
sgFRG2B_3	sgDNASE1_4	NA	NA	NA	NA
sgFRG2B_4	sgDNASE2B_1	NA	NA	NA	NA
sgFRG2B_5	sgDND1_3	NA	NA	NA	NA
sgFRG2C_1	sgDND1_4	NA	NA	NA	NA
sgFRG2C_2	sgDNM1_3	NA	NA	NA	NA
sgFRG2C_3	sgDNTTIP1_4	NA	NA	NA	NA
sgFRG2C_4	sgDNTT_1	NA	NA	NA	NA
sgFRG2_1	sgDOCK10_3	NA	NA	NA	NA
sgFRG2_2	sgDOCK4_2	NA	NA	NA	NA
sgFRG2_3	sgDOCK8_2	NA	NA	NA	NA
sgFRG2_4	sgDOCK9_1	NA	NA	NA	NA
sgFSCN1_1	sgDOK1_1	NA	NA	NA	NA
sgFTH1_1	sgDOK1_2	NA	NA	NA	NA
sgFTH1_2	sgDOK2_2	NA	NA	NA	NA
sgFTH1_3	sgDOK5_1	NA	NA	NA	NA
sgFTL_4	sgDPAGT1_4	NA	NA	NA	NA
sgFTO_4	sgDPCD_1	NA	NA	NA	NA
sgFUT2_1	sgDPCR1_1	NA	NA	NA	NA
sgFUT2_3	sgDPEP3_4	NA	NA	NA	NA
sgFXR1_3	sgDPF2_1	NA	NA	NA	NA
sgFXR1_4	sgDPH1_3	NA	NA	NA	NA
sgFXYD1_3	sgDPH3_1	NA	NA	NA	NA
sgG2E3_1	sgDPH3_2	NA	NA	NA	NA
sgG2E3_2	sgDPH3_4	NA	NA	NA	NA
sgGABPA_1	sgDPP10_4	NA	NA	NA	NA
sgGABPA_2	sgDPP3_1	NA	NA	NA	NA
sgGAPDH_1	sgDPP3_4	NA	NA	NA	NA
sgGAPDH_2	sgDPP9_2	NA	NA	NA	NA
sgGAPDH_4	sgDPPA4_2	NA	NA	NA	NA
sgGATSL2_1	sgDPPA4_3	NA	NA	NA	NA
sgGATSL2_2	sgDPPA4_4	NA	NA	NA	NA
sgGATSL2_3	sgDPRX_2	NA	NA	NA	NA
sgGATSL2_4	sgDPRX_3	NA	NA	NA	NA
sgGBA_1	sgDPT_1	NA	NA	NA	NA
sgGBA_2	sgDPYSL5_1	NA	NA	NA	NA
sgGBA_3	sgDRAM2_3	NA	NA	NA	NA
sgGBP1_3	sgDRAXIN_3	NA	NA	NA	NA
sgGCSH_1	sgDRG1_2	NA	NA	NA	NA
sgGCSH_2	sgDRG1_4	NA	NA	NA	NA
sgGCSH_4	sgDRGX_3	NA	NA	NA	NA
sgGDI2_3	sgDRICH1_1	NA	NA	NA	NA
sgGEMIN7_1	sgDSC1_1	NA	NA	NA	NA
sgGEMIN7_4	sgDSG4_1	NA	NA	NA	NA
sgGGCT_2	sgDTD2_1	NA	NA	NA	NA
sgGGT1_1	sgDTHD1_1	NA	NA	NA	NA
sgGGT1_2	sgDTHD1_3	NA	NA	NA	NA
sgGGT1_3	sgDTWD1_1	NA	NA	NA	NA
sgGGT1_4	sgDTX2_1	NA	NA	NA	NA
sgGGT5_2	sgDTX4_4	NA	NA	NA	NA
sgGGTLC2_1	sgDUOX1_2	NA	NA	NA	NA
sgGGTLC2_4	sgDUOX2_2	NA	NA	NA	NA
sgGJA1_2	sgDUOX2_3	NA	NA	NA	NA
sgGJC3_2	sgDUOXA1_1	NA	NA	NA	NA
sgGJC3_3	sgDUSP16_1	NA	NA	NA	NA
sgGLDC_4	sgDUSP7_1	NA	NA	NA	NA
sgGLRX5_1	sgDUSP8_2	NA	NA	NA	NA
sgGLRX_3	sgDUSP8_4	NA	NA	NA	NA
sgGLRX_4	sgDUT_1	NA	NA	NA	NA
sgGLTP_2	sgDXO_2	NA	NA	NA	NA
sgGLUL_2	sgDYNC1I2_4	NA	NA	NA	NA
sgGLUL_3	sgDYNLL1_2	NA	NA	NA	NA
sgGLUL_4	sgDYNLL1_3	NA	NA	NA	NA
sgGLYATL2_2	sgDYNLT1_3	NA	NA	NA	NA
sgGMCL1_4	sgDYRK4_1	NA	NA	NA	NA
sgGMFB_1	sgDYX1C1_3	NA	NA	NA	NA
sgGNAQ_1	sgDZIP3_2	NA	NA	NA	NA
sgGNAQ_2	sgE2F3_2	NA	NA	NA	NA
sgGNAQ_3	sgE2F3_3	NA	NA	NA	NA
sgGNAQ_4	sgE2F7_2	NA	NA	NA	NA
sgGNG10_2	sgEBF1_2	NA	NA	NA	NA
sgGNG10_3	sgEBF2_4	NA	NA	NA	NA
sgGNG10_4	sgEBI3_1	NA	NA	NA	NA
sgGNG5_4	sgEBLN2_1	NA	NA	NA	NA
sgGNPNAT1_1	sgEBNA1BP2_1	NA	NA	NA	NA
sgGNPNAT1_2	sgECEL1_2	NA	NA	NA	NA
sgGNPNAT1_4	sgECH1_3	NA	NA	NA	NA
sgGOLGA6A_1	sgECHDC3_2	NA	NA	NA	NA
sgGOLGA6A_2	sgEDDM3A_2	NA	NA	NA	NA
sgGOLGA6A_3	sgEDEM1_4	NA	NA	NA	NA
sgGOLGA6A_4	sgEDN1_4	NA	NA	NA	NA
sgGOLGA6A_5	sgEDNRA_2	NA	NA	NA	NA
sgGOLGA6A_6	sgEED_2	NA	NA	NA	NA
sgGOLGA6A_7	sgEEF1D_4	NA	NA	NA	NA
sgGOLGA6B_1	sgEFCAB14_1	NA	NA	NA	NA
sgGOLGA6B_2	sgEFTUD1_4	NA	NA	NA	NA
sgGOLGA6B_3	sgEGFL7_1	NA	NA	NA	NA
sgGOLGA6B_4	sgEGFR_3	NA	NA	NA	NA
sgGOLGA6B_5	sgEIF1B_2	NA	NA	NA	NA
sgGOLGA6B_6	sgEIF2AK1_3	NA	NA	NA	NA
sgGOLGA6B_7	sgEIF2B3_2	NA	NA	NA	NA
sgGOLGA6C_1	sgEIF3A_2	NA	NA	NA	NA
sgGOLGA6C_2	sgEIF3B_2	NA	NA	NA	NA
sgGOLGA6C_3	sgEIF3CL_5	NA	NA	NA	NA
sgGOLGA6C_4	sgEIF3E_2	NA	NA	NA	NA
sgGOLGA6D_1	sgEIF3E_4	NA	NA	NA	NA
sgGOLGA6D_2	sgEIF3H_3	NA	NA	NA	NA
sgGOLGA6D_3	sgEIF3I_3	NA	NA	NA	NA
sgGOLGA6D_4	sgEIF4A2_2	NA	NA	NA	NA
sgGOLGA6D_5	sgEIF4A2_3	NA	NA	NA	NA
sgGOLGA6D_6	sgEIF4A2_4	NA	NA	NA	NA
sgGOLGA6L10_1	sgEIF4A3_3	NA	NA	NA	NA
sgGOLGA6L10_2	sgEIF4E2_1	NA	NA	NA	NA
sgGOLGA6L10_3	sgEIF4EBP2_1	NA	NA	NA	NA
sgGOLGA6L10_5	sgEIF4EBP2_2	NA	NA	NA	NA
sgGOLGA6L10_6	sgEIF4EBP2_4	NA	NA	NA	NA
sgGOLGA6L10_7	sgEIF4E_4	NA	NA	NA	NA
sgGOLGA6L10_8	sgEIF4G3_4	NA	NA	NA	NA
sgGOLGA6L10_9	sgEIF5A2_2	NA	NA	NA	NA
sgGOLGA6L1_1	sgEIF5A2_3	NA	NA	NA	NA
sgGOLGA6L1_2	sgEIF5A_1	NA	NA	NA	NA
sgGOLGA6L1_3	sgEIF5A_2	NA	NA	NA	NA
sgGOLGA6L1_4	sgEIF5B_2	NA	NA	NA	NA
sgGOLGA6L6_3	sgELAVL4_2	NA	NA	NA	NA
sgGOLGA6L9_1	sgELF2_1	NA	NA	NA	NA
sgGOLGA6L9_2	sgELL3_2	NA	NA	NA	NA
sgGOLGA6L9_3	sgELMO2_4	NA	NA	NA	NA
sgGOLGA6L9_4	sgELOVL7_1	NA	NA	NA	NA
sgGOLGA7_1	sgEMB_3	NA	NA	NA	NA
sgGOLGA8A_1	sgEMC3_4	NA	NA	NA	NA
sgGOLGA8A_2	sgEMC6_3	NA	NA	NA	NA
sgGOLGA8A_3	sgEMC9_4	NA	NA	NA	NA
sgGOLGA8A_4	sgEML2_6	NA	NA	NA	NA
sgGOLGA8A_5	sgEML5_2	NA	NA	NA	NA
sgGOLGA8A_6	sgEML6_2	NA	NA	NA	NA
sgGOLGA8A_7	sgEMP2_4	NA	NA	NA	NA
sgGOLGA8B_1	sgEMR1_2	NA	NA	NA	NA
sgGOLGA8B_2	sgEMR1_3	NA	NA	NA	NA
sgGOLGA8B_3	sgEMR2_3	NA	NA	NA	NA
sgGOLGA8B_4	sgEMR2_4	NA	NA	NA	NA
sgGOLGA8B_5	sgEN1_2	NA	NA	NA	NA
sgGOLGA8B_6	sgEN2_4	NA	NA	NA	NA
sgGOLGA8B_7	sgENAH_1	NA	NA	NA	NA
sgGOLGA8H_1	sgENC1_3	NA	NA	NA	NA
sgGOLGA8H_3	sgENHO_4	NA	NA	NA	NA
sgGOLGA8H_4	sgENO2_2	NA	NA	NA	NA
sgGOLGA8H_6	sgENSA_2	NA	NA	NA	NA
sgGOLGA8J_1	sgENTHD1_1	NA	NA	NA	NA
sgGOLGA8J_2	sgENTPD2_2	NA	NA	NA	NA
sgGOLGA8J_3	sgENTPD5_2	NA	NA	NA	NA
sgGOLGA8J_4	sgENY2_1	NA	NA	NA	NA
sgGOLGA8K_1	sgENY2_3	NA	NA	NA	NA
sgGOLGA8K_2	sgEP400_2	NA	NA	NA	NA
sgGOLGA8K_3	sgEPAS1_2	NA	NA	NA	NA
sgGOLGA8K_4	sgEPB41L2_1	NA	NA	NA	NA
sgGOLGA8M_1	sgEPB41L5_4	NA	NA	NA	NA
sgGOLGA8M_2	sgEPC1_2	NA	NA	NA	NA
sgGOLGA8M_3	sgEPDR1_2	NA	NA	NA	NA
sgGOLGA8M_4	sgEPHA5_3	NA	NA	NA	NA
sgGOLGA8M_5	sgEPHX2_3	NA	NA	NA	NA
sgGOLGA8M_6	sgEPN1_4	NA	NA	NA	NA
sgGOLGA8M_7	sgEPN3_2	NA	NA	NA	NA
sgGOLGA8N_2	sgEPS8L2_1	NA	NA	NA	NA
sgGOLGA8N_4	sgEPX_4	NA	NA	NA	NA
sgGOLGA8N_5	sgERCC4_2	NA	NA	NA	NA
sgGOLGA8N_6	sgERH_3	NA	NA	NA	NA
sgGOLGA8O_1	sgERI1_3	NA	NA	NA	NA
sgGOLGA8O_2	sgERI1_4	NA	NA	NA	NA
sgGOLGA8O_3	sgERLEC1_1	NA	NA	NA	NA
sgGOLGA8O_4	sgERLEC1_4	NA	NA	NA	NA
sgGOLGA8R_1	sgERP27_1	NA	NA	NA	NA
sgGOLGA8R_2	sgERV3-1_1	NA	NA	NA	NA
sgGOLGA8R_3	sgERV3-1_3	NA	NA	NA	NA
sgGOLGA8R_4	sgERVFRD-1_3	NA	NA	NA	NA
sgGOLGA8R_5	sgERVV-1_3	NA	NA	NA	NA
sgGOLGA8R_7	sgERVV-2_3	NA	NA	NA	NA
sgGOLGA8R_8	sgERVW-1_1	NA	NA	NA	NA
sgGOSR2_4	sgERVW-1_2	NA	NA	NA	NA
sgGOT2_3	sgESF1_1	NA	NA	NA	NA
sgGPAT2_1	sgESF1_4	NA	NA	NA	NA
sgGPAT2_2	sgESM1_1	NA	NA	NA	NA
sgGPAT2_3	sgESPN_1	NA	NA	NA	NA
sgGPAT2_4	sgESPN_3	NA	NA	NA	NA
sgGPATCH8_3	sgESRRA_2	NA	NA	NA	NA
sgGPCPD1_2	sgESRRA_3	NA	NA	NA	NA
sgGPR125_1	sgETFB_3	NA	NA	NA	NA
sgGPR125_2	sgETS2_2	NA	NA	NA	NA
sgGPR32_1	sgETV1_1	NA	NA	NA	NA
sgGPR32_3	sgETV5_3	NA	NA	NA	NA
sgGPR32_4	sgEVA1C_4	NA	NA	NA	NA
sgGPRIN2_1	sgEVC_2	NA	NA	NA	NA
sgGPRIN2_2	sgEVI2A_2	NA	NA	NA	NA
sgGPRIN2_4	sgEVI2B_2	NA	NA	NA	NA
sgGPX1_2	sgEVPLL_3	NA	NA	NA	NA
sgGPX1_3	sgEVPL_1	NA	NA	NA	NA
sgGRAPL_1	sgEXO5_3	NA	NA	NA	NA
sgGRAPL_2	sgEXOC3L1_4	NA	NA	NA	NA
sgGRAPL_3	sgEXOC3_4	NA	NA	NA	NA
sgGRAPL_4	sgEXOC5_3	NA	NA	NA	NA
sgGRAPL_5	sgEXOG_4	NA	NA	NA	NA
sgGRAPL_6	sgEYA2_2	NA	NA	NA	NA
sgGRAPL_7	sgEZR_1	NA	NA	NA	NA
sgGRAPL_8	sgEZR_3	NA	NA	NA	NA
sgGRAP_1	sgF11R_1	NA	NA	NA	NA
sgGRAP_2	sgF11_4	NA	NA	NA	NA
sgGRAP_3	sgF2_3	NA	NA	NA	NA
sgGRAP_4	sgF3_4	NA	NA	NA	NA
sgGRAP_5	sgF5_3	NA	NA	NA	NA
sgGRAP_6	sgFA2H_2	NA	NA	NA	NA
sgGRAP_7	sgFABP12_3	NA	NA	NA	NA
sgGRAP_8	sgFABP7_2	NA	NA	NA	NA
sgGRK6_4	sgFADS2_3	NA	NA	NA	NA
sgGRM5_4	sgFAF1_2	NA	NA	NA	NA
sgGRM8_2	sgFAF2_4	NA	NA	NA	NA
sgGSTA1_4	sgFAHD2A_4	NA	NA	NA	NA
sgGSTA2_3	sgFAHD2B_4	NA	NA	NA	NA
sgGSTA5_2	sgFAIM_2	NA	NA	NA	NA
sgGSTA5_3	sgFAM103A1_3	NA	NA	NA	NA
sgGTF2A2_4	sgFAM110A_1	NA	NA	NA	NA
sgGTF2F2_3	sgFAM110D_2	NA	NA	NA	NA
sgGTF2H1_1	sgFAM110D_3	NA	NA	NA	NA
sgGTF2H2C_2	sgFAM115A_3	NA	NA	NA	NA
sgGTF2H2C_3	sgFAM115C_3	NA	NA	NA	NA
sgGTF2H2C_4	sgFAM117A_1	NA	NA	NA	NA
sgGTF2H2_2	sgFAM120A_4	NA	NA	NA	NA
sgGTF2H2_3	sgFAM124A_3	NA	NA	NA	NA
sgGTF2H2_4	sgFAM153A_2	NA	NA	NA	NA
sgGTF2IRD2B_1	sgFAM154B_2	NA	NA	NA	NA
sgGTF2IRD2B_2	sgFAM154B_4	NA	NA	NA	NA
sgGTF2IRD2B_3	sgFAM159A_1	NA	NA	NA	NA
sgGTF2IRD2B_4	sgFAM159A_2	NA	NA	NA	NA
sgGTF2IRD2B_5	sgFAM160B1_1	NA	NA	NA	NA
sgGTF2IRD2B_6	sgFAM161B_3	NA	NA	NA	NA
sgGTF2IRD2B_7	sgFAM162A_4	NA	NA	NA	NA
sgGTF2IRD2B_8	sgFAM167A_1	NA	NA	NA	NA
sgGTF2IRD2_1	sgFAM170B_4	NA	NA	NA	NA
sgGTF2IRD2_2	sgFAM174B_3	NA	NA	NA	NA
sgGTF2IRD2_3	sgFAM175A_2	NA	NA	NA	NA
sgGTF2IRD2_4	sgFAM177A1_3	NA	NA	NA	NA
sgGTF2IRD2_5	sgFAM177A1_4	NA	NA	NA	NA
sgGTF2IRD2_6	sgFAM180A_1	NA	NA	NA	NA
sgGTF2IRD2_7	sgFAM184A_3	NA	NA	NA	NA
sgGTF2IRD2_8	sgFAM185A_3	NA	NA	NA	NA
sgGTF2I_3	sgFAM189A1_3	NA	NA	NA	NA
sgGTF3C6_1	sgFAM192A_3	NA	NA	NA	NA
sgGTF3C6_2	sgFAM195A_2	NA	NA	NA	NA
sgGYPA_1	sgFAM195B_2	NA	NA	NA	NA
sgGYPA_3	sgFAM196B_1	NA	NA	NA	NA
sgGYPA_5	sgFAM204A_2	NA	NA	NA	NA
sgGYPA_6	sgFAM206A_4	NA	NA	NA	NA
sgGYPA_7	sgFAM209A_1	NA	NA	NA	NA
sgGYPB_1	sgFAM209B_1	NA	NA	NA	NA
sgGYPB_2	sgFAM20B_4	NA	NA	NA	NA
sgGYPB_3	sgFAM21A_1	NA	NA	NA	NA
sgGYPB_4	sgFAM21A_4	NA	NA	NA	NA
sgGYPB_5	sgFAM21C_4	NA	NA	NA	NA
sgGYPE_1	sgFAM220A_1	NA	NA	NA	NA
sgGYPE_4	sgFAM227B_2	NA	NA	NA	NA
sgGYPE_6	sgFAM25A_1	NA	NA	NA	NA
sgGZMB_1	sgFAM25A_4	NA	NA	NA	NA
sgGZMH_1	sgFAM25A_5	NA	NA	NA	NA
sgH2AFV_1	sgFAM25A_6	NA	NA	NA	NA
sgH2AFV_2	sgFAM26D_1	NA	NA	NA	NA
sgH2AFV_3	sgFAM35A_1	NA	NA	NA	NA
sgH2AFV_4	sgFAM47E_4	NA	NA	NA	NA
sgH2AFZ_2	sgFAM47E_5	NA	NA	NA	NA
sgH2AFZ_3	sgFAM47E_8	NA	NA	NA	NA
sgH2AFZ_4	sgFAM49B_4	NA	NA	NA	NA
sgH3F3A_1	sgFAM64A_1	NA	NA	NA	NA
sgH3F3A_2	sgFAM64A_3	NA	NA	NA	NA
sgH3F3A_3	sgFAM64A_4	NA	NA	NA	NA
sgH3F3A_4	sgFAM69C_2	NA	NA	NA	NA
sgHADHA_1	sgFAM71C_1	NA	NA	NA	NA
sgHADHA_3	sgFAM71C_2	NA	NA	NA	NA
sgHADHA_4	sgFAM71F1_2	NA	NA	NA	NA
sgHADHB_2	sgFAM71F2_2	NA	NA	NA	NA
sgHAMP_2	sgFAM86A_6	NA	NA	NA	NA
sgHAUS1_3	sgFAM8A1_1	NA	NA	NA	NA
sgHAUS4_2	sgFAM90A1_2	NA	NA	NA	NA
sgHAUS6_1	sgFAM90A1_3	NA	NA	NA	NA
sgHAUS6_2	sgFAM91A1_1	NA	NA	NA	NA
sgHAUS6_4	sgFAM91A1_4	NA	NA	NA	NA
sgHAVCR1_2	sgFAM96A_2	NA	NA	NA	NA
sgHAVCR1_3	sgFANCA_1	NA	NA	NA	NA
sgHAX1_1	sgFANCF_2	NA	NA	NA	NA
sgHAX1_3	sgFANCL_1	NA	NA	NA	NA
sgHBA1_1	sgFARSB_4	NA	NA	NA	NA
sgHBA1_2	sgFASLG_2	NA	NA	NA	NA
sgHBA1_3	sgFASLG_3	NA	NA	NA	NA
sgHBA1_4	sgFASLG_4	NA	NA	NA	NA
sgHBA2_1	sgFASTKD1_1	NA	NA	NA	NA
sgHBA2_2	sgFASTKD1_2	NA	NA	NA	NA
sgHBA2_3	sgFASTKD1_4	NA	NA	NA	NA
sgHBA2_4	sgFAU_1	NA	NA	NA	NA
sgHBG1_1	sgFAU_4	NA	NA	NA	NA
sgHBG1_2	sgFAXC_1	NA	NA	NA	NA
sgHBG1_4	sgFBLIM1_1	NA	NA	NA	NA
sgHBG2_1	sgFBLIM1_2	NA	NA	NA	NA
sgHBG2_2	sgFBL_3	NA	NA	NA	NA
sgHBG2_3	sgFBN2_3	NA	NA	NA	NA
sgHBG2_4	sgFBN3_2	NA	NA	NA	NA
sgHBZ_1	sgFBXL13_3	NA	NA	NA	NA
sgHBZ_2	sgFBXL6_2	NA	NA	NA	NA
sgHBZ_3	sgFBXO34_1	NA	NA	NA	NA
sgHCN2_4	sgFBXO44_2	NA	NA	NA	NA
sgHERC2_1	sgFBXO44_4	NA	NA	NA	NA
sgHERC2_3	sgFBXO46_2	NA	NA	NA	NA
